time (s)	det(V)
6057.835683	0.742741	
6057.837682	0.749014	
6057.839690	0.751717	
6057.843683	0.758141	
6057.845683	0.766116	
6057.847682	0.769841	
6057.849682	0.768986	
6057.851684	0.772630	
6057.853683	0.776115	
6057.855683	0.778377	
6057.857682	0.783371	
6057.859683	0.777142	
6057.863681	0.777368	
6057.865682	0.772665	
6057.867683	0.777752	
6057.869682	0.778213	
6057.871683	0.777663	
6057.873682	0.781062	
6057.875682	0.779611	
6057.877687	0.776441	
6057.879683	0.772030	
6057.881690	0.771279	
6057.885689	0.768990	
6057.887691	0.772073	
6057.889689	0.773421	
6057.891691	0.774641	
6057.893691	0.772379	
6057.895691	0.769524	
6057.897690	0.769373	
6057.901688	0.762348	
6057.903691	0.763383	
6057.907690	0.760590	
6057.909692	0.760026	
6057.911691	0.757159	
6057.913690	0.753692	
6057.915690	0.746729	
6057.919689	0.744922	
6057.921690	0.736505	
6057.923691	0.735556	
6057.927690	0.728025	
6057.929691	0.719629	
6057.931691	0.708035	
6057.933690	0.704088	
6057.935691	0.700129	
6057.937691	0.692532	
6057.941691	0.684353	
6057.943690	0.668497	
6057.945690	0.659646	
6057.947691	0.652721	
6057.949690	0.642324	
6057.951691	0.634779	
6057.953689	0.627993	
6057.955691	0.618293	
6057.957691	0.613326	
6057.961690	0.599579	
6057.965690	0.579417	
6057.967691	0.563566	
6057.969691	0.555147	
6057.971691	0.546267	
6057.973690	0.541439	
6057.977688	0.529524	
6057.979691	0.505812	
6057.981689	0.493198	
6057.985690	0.486634	
6057.987691	0.474131	
6057.989690	0.469465	
6057.991691	0.459056	
6057.993690	0.448541	
6057.995690	0.438554	
6057.997690	0.430631	
6057.999692	0.422161	
6058.003690	0.418031	
6058.005692	0.406084	
6058.007691	0.404604	
6058.009689	0.396500	
6058.011692	0.389853	
6058.013691	0.385418	
6058.015690	0.376019	
6058.019689	0.366619	
6058.023689	0.357727	
6058.025690	0.350644	
6058.027691	0.344364	
6058.029691	0.337930	
6058.031691	0.330766	
6058.033691	0.326035	
6058.035691	0.323276	
6058.039688	0.314545	
6058.041691	0.306191	
6058.045697	0.299939	
6058.047699	0.290133	
6058.049699	0.281348	
6058.051699	0.280300	
6058.053698	0.276661	
6058.057698	0.270417	
6058.059698	0.257558	
6058.061697	0.253096	
6058.065698	0.248936	
6058.067698	0.239084	
6058.069698	0.236205	
6058.071699	0.229998	
6058.073699	0.229393	
6058.075701	0.221616	
6058.079698	0.212516	
6058.083698	0.200320	
6058.085698	0.196828	
6058.087698	0.191622	
6058.089699	0.187858	
6058.091699	0.186132	
6058.095697	0.179952	
6058.097699	0.165010	
6058.099697	0.160607	
6058.103697	0.157358	
6058.105698	0.153760	
6058.107699	0.154918	
6058.109699	0.147254	
6058.111699	0.144161	
6058.113698	0.139838	
6058.117703	0.130433	
6058.119704	0.128466	
6058.121702	0.123356	
6058.123704	0.128941	
6058.125703	0.123512	
6058.127702	0.119453	
6058.129703	0.117448	
6058.131703	0.111618	
6058.133701	0.111522	
6058.135708	0.107466	
6058.141708	0.106812	
6058.143708	0.106078	
6058.145708	0.101635	
6058.147708	0.098612	
6058.149709	0.097522	
6058.153706	0.096121	
6058.155708	0.091400	
6058.157707	0.094583	
6058.161708	0.089081	
6058.163708	0.090542	
6058.165708	0.083953	
6058.167708	0.085591	
6058.169708	0.085479	
6058.171709	0.083332	
6058.173711	0.082089	
6058.177707	0.081412	
6058.179712	0.075850	
6058.181709	0.074394	
6058.183709	0.073551	
6058.185708	0.072884	
6058.187709	0.072134	
6058.189708	0.072266	
6058.193707	0.068976	
6058.195709	0.062656	
6058.197709	0.060802	
6058.199710	0.056833	
6058.201713	0.058287	
6058.203724	0.058945	
6058.205726	0.057443	
6058.207726	0.059309	
6058.209725	0.052739	
6058.211725	0.049205	
6058.215724	0.046770	
6058.217725	0.041248	
6058.219725	0.041219	
6058.221725	0.039474	
6058.223724	0.042693	
6058.225724	0.037744	
6058.227724	0.033823	
6058.229725	0.034756	
6058.231725	0.028500	
6058.235723	0.023728	
6058.239723	0.023003	
6058.241724	0.025233	
6058.243725	0.022853	
6058.245724	0.020011	
6058.247725	0.015478	
6058.251722	0.012500	
6058.253724	0.011835	
6058.255724	0.010723	
6058.259724	0.013463	
6058.261725	0.010325	
6058.263724	0.011117	
6058.265723	0.002034	
6058.267725	0.006011	
6058.269725	0.004513	
6058.271723	0.003351	
6058.275723	0.008208	
6058.277725	0.002154	
6058.279725	0.002923	
6058.281728	0.001395	
6058.283728	0.001240	
6058.285728	0.003071	
6058.287729	0.005060	
6058.291726	0.003839	
6058.295726	-0.001216	
6058.297729	-0.002331	
6058.299729	-0.002832	
6058.301728	-0.001870	
6058.303728	-0.001723	
6058.305728	-0.001996	
6058.307729	-0.000487	
6058.309729	-0.006486	
6058.313729	-0.007385	
6058.317728	-0.013098	
6058.319729	-0.008020	
6058.321729	-0.011167	
6058.323728	-0.007929	
6058.325729	-0.009799	
6058.329727	-0.013445	
6058.331729	-0.024893	
6058.333728	-0.024227	
6058.337729	-0.024563	
6058.339729	-0.021832	
6058.341728	-0.023861	
6058.343728	-0.030448	
6058.345729	-0.034560	
6058.347728	-0.037996	
6058.351729	-0.043186	
6058.355730	-0.046241	
6058.357731	-0.043772	
6058.359731	-0.049916	
6058.361734	-0.055010	
6058.363733	-0.055750	
6058.367730	-0.063464	
6058.369733	-0.068212	
6058.371732	-0.071384	
6058.375732	-0.069050	
6058.377733	-0.075297	
6058.379736	-0.076720	
6058.381736	-0.083798	
6058.383735	-0.085234	
6058.385737	-0.086554	
6058.387736	-0.091913	
6058.389735	-0.091354	
6058.393735	-0.096220	
6058.395737	-0.096574	
6058.397736	-0.100956	
6058.399737	-0.103327	
6058.401736	-0.106419	
6058.403737	-0.104737	
6058.407734	-0.108396	
6058.411734	-0.113744	
6058.413735	-0.115332	
6058.415736	-0.119813	
6058.417737	-0.119974	
6058.419736	-0.121002	
6058.421737	-0.121388	
6058.423735	-0.120858	
6058.425735	-0.127640	
6058.429737	-0.131036	
6058.433736	-0.136897	
6058.435737	-0.134454	
6058.437736	-0.139610	
6058.439737	-0.138959	
6058.441736	-0.140126	
6058.445735	-0.144961	
6058.447736	-0.155805	
6058.449735	-0.160432	
6058.453735	-0.161327	
6058.455737	-0.163913	
6058.457737	-0.167661	
6058.459738	-0.174417	
6058.461735	-0.179415	
6058.463737	-0.185246	
6058.467735	-0.195763	
6058.471736	-0.203246	
6058.473736	-0.207954	
6058.475735	-0.216604	
6058.477735	-0.224607	
6058.479736	-0.231748	
6058.483734	-0.242337	
6058.485737	-0.254638	
6058.487737	-0.264716	
6058.491735	-0.268554	
6058.493736	-0.281965	
6058.495737	-0.290706	
6058.497737	-0.303685	
6058.499738	-0.311078	
6058.501736	-0.319054	
6058.503737	-0.329190	
6058.507742	-0.338235	
6058.509743	-0.353411	
6058.511743	-0.361164	
6058.513743	-0.369501	
6058.515743	-0.381366	
6058.517742	-0.387942	
6058.519741	-0.392169	
6058.523740	-0.402100	
6058.525742	-0.416128	
6058.527743	-0.424114	
6058.529742	-0.431435	
6058.531747	-0.435913	
6058.533746	-0.441550	
6058.535745	-0.447286	
6058.537745	-0.453637	
6058.539745	-0.457886	
6058.541744	-0.464446	
6058.545745	-0.474958	
6058.547743	-0.488298	
6058.549744	-0.495643	
6058.551747	-0.495689	
6058.553745	-0.498982	
6058.555743	-0.506100	
6058.557744	-0.507527	
6058.559744	-0.516896	
6058.561745	-0.523769	
6058.565743	-0.530556	
6058.569746	-0.542009	
6058.571745	-0.549680	
6058.573745	-0.549832	
6058.575747	-0.559677	
6058.577747	-0.568102	
6058.581747	-0.574000	
6058.583748	-0.591378	
6058.585748	-0.597421	
6058.589749	-0.603942	
6058.591749	-0.614387	
6058.593749	-0.624721	
6058.595748	-0.635163	
6058.597748	-0.645731	
6058.599748	-0.656804	
6058.603748	-0.666546	
6058.607748	-0.686858	
6058.609748	-0.703025	
6058.611749	-0.715882	
6058.613749	-0.725795	
6058.615748	-0.739326	
6058.619746	-0.748874	
6058.621749	-0.772317	
6058.623748	-0.779409	
6058.627748	-0.793648	
6058.629749	-0.812213	
6058.631751	-0.824187	
6058.633749	-0.833132	
6058.635748	-0.839925	
6058.637748	-0.849096	
6058.641748	-0.856539	
6058.645749	-0.871675	
6058.647748	-0.879038	
6058.649748	-0.885321	
6058.651749	-0.887440	
6058.653748	-0.886705	
6058.657746	-0.890164	
6058.659748	-0.892007	
6058.661748	-0.892254	
6058.665748	-0.888568	
6058.667749	-0.879057	
6058.669748	-0.871131	
6058.671748	-0.867156	
6058.673748	-0.856522	
6058.677747	-0.850924	
6058.679749	-0.838583	
6058.681749	-0.833543	
6058.685750	-0.821540	
6058.687751	-0.795924	
6058.689751	-0.782043	
6058.691751	-0.769375	
6058.693751	-0.758605	
6058.695750	-0.748564	
6058.697752	-0.742217	
6058.701750	-0.729554	
6058.703751	-0.699514	
6058.705751	-0.685906	
6058.707750	-0.668380	
6058.709751	-0.661033	
6058.711750	-0.650457	
6058.713751	-0.636123	
6058.717748	-0.630307	
6058.721749	-0.608914	
6058.723751	-0.580722	
6058.725752	-0.570227	
6058.727751	-0.561667	
6058.729751	-0.552582	
6058.731751	-0.545051	
6058.733750	-0.535029	
6058.737750	-0.526092	
6058.741748	-0.506289	
6058.743750	-0.487309	
6058.745752	-0.477017	
6058.747751	-0.470233	
6058.749750	-0.463387	
6058.751750	-0.451935	
6058.753750	-0.439807	
